級	熟語	読み
5	興亡	[コウボウ]
5	死亡	[シボウ]
5	存亡	[ソンボウ]
5	損亡	[ソンボウ]
5	流亡	[リュウボウ]
5	九拝	[キュウハイ]
5	再拝	[サイハイ]
5	三拝	[サンパイ]
5	参拝	[サンパイ]
5	礼拝	[レイハイ,ライハイ]
5	誠忠	[セイチュウ]
5	不忠	[フチュウ]
5	改善	[カイゼン]
5	最善	[サイゼン]
5	至善	[シゼン]
5	次善	[ジゼン]
5	積善	[セキゼン]
5	追善	[ツイゼン]
5	独善	[ドクゼン]
5	不善	[フゼン]
5	口承	[コウショウ]
5	師承	[シショウ]
5	伝承	[デンショウ]
5	不承	[フショウ]
5	雑誌	[ザッシ]
5	書誌	[ショシ]
5	地誌	[チシ]
5	日誌	[ニッシ]
5	墓誌	[ボシ]
5	本誌	[ホンシ]
5	教皇	[キョウコウ]
5	勤皇	[キンノウ]
5	上皇	[ジョウコウ]
5	倉皇	[ソウコウ]
5	尊皇	[ソンノウ]
5	天皇	[テンノウ]
5	法皇	[ホウオウ]
5	異郷	[イキョウ]
5	帰郷	[キキョウ]
5	近郷	[キンゴウ]
5	故郷	[コキョウ]
5	在郷	[ザイキョウ,ザイゴウ]
5	水郷	[スイキョウ,スイゴウ]
5	同郷	[ドウキョウ]
5	望郷	[ボウキョウ]
5	旧恩	[キュウオン]
5	君恩	[クンオン]
5	厚恩	[コウオン]
5	国恩	[コクオン]
5	私恩	[シオン]
5	師恩	[シオン]
5	謝恩	[シャオン]
5	主恩	[シュオン]
5	仁恩	[ジンオン]
5	大恩	[ダイオン]
5	朝恩	[チョウオン]
5	天恩	[テンオン]
5	報恩	[ホウオン]
5	清朗	[セイロウ]
5	晴朗	[セイロウ]
5	明朗	[メイロウ]
5	健忘	[ケンボウ]
5	備忘	[ビボウ]
5	上背	[うわぜい]
5	光背	[コウハイ]
5	向背	[コウハイ]
5	後背	[コウハイ]
5	紙背	[シハイ]
5	中背	[チュウぜい]
5	腹背	[フクハイ]
5	遺著	[イチョ]
5	共著	[キョウチョ]
5	近著	[キンチョ]
5	大著	[タイチョ]
5	編著	[ヘンチョ]
5	名著	[メイチョ]
5	演奏	[エンソウ]
5	合奏	[ガッソウ]
5	協奏	[キョウソウ]
5	上奏	[ジョウソウ]
5	序奏	[ジョソウ]
5	前奏	[ゼンソウ]
5	独奏	[ドクソウ]
5	王将	[オウショウ]
5	玉将	[ギョクショウ]
5	主将	[シュショウ]
5	少将	[ショウショウ]
5	女将	[ジョショウ,おかみ]
5	神将	[シンショウ]
5	大将	[タイショウ]
5	知将	[チショウ]
5	中将	[チュウジョウ]
5	副将	[フクショウ]
5	武将	[ブショウ]
5	名将	[メイショウ]
5	勇将	[ユウショウ]
5	青磁	[セイジ]
5	白磁	[ハクジ]
5	口紅	[くちべに]
5	食紅	[ショクべに]
5	真紅	[シンコウ,シンク]
5	深紅	[シンコウ,シンク]
5	退紅	[タイコウ]
5	欠勤	[ケッキン]
5	出勤	[シュッキン]
5	通勤	[ツウキン]
5	転勤	[テンキン]
5	自我	[ジガ]
5	小我	[ショウガ]
5	大我	[タイガ]
5	物我	[ブツガ]
5	忘我	[ボウガ]
5	無我	[ムガ]
5	異論	[イロン]
5	各論	[カクロン]
5	極論	[キョクロン]
5	議論	[ギロン]
5	空論	[クウロン]
5	激論	[ゲキロン]
5	結論	[ケツロン]
5	言論	[ゲンロン]
5	口論	[コウロン]
5	公論	[コウロン]
5	序論	[ジョロン]
5	持論	[ジロン]
5	推論	[スイロン]
5	正論	[セイロン]
5	政論	[セイロン]
5	世論	[セロン,よロン]
5	争論	[ソウロン]
5	総論	[ソウロン]
5	卒論	[ソツロン]
5	討論	[トウロン]
5	反論	[ハンロン]
5	評論	[ヒョウロン]
5	弁論	[ベンロン]
5	暴論	[ボウロン]
5	本論	[ホンロン]
5	無論	[ムロン]
5	立論	[リツロン]
5	理論	[リロン]
5	相棒	[あいボウ]
5	後棒	[あとボウ]
5	片棒	[かたボウ]
5	金棒	[かなボウ]
5	警棒	[ケイボウ]
5	先棒	[さきボウ]
5	心棒	[シンボウ]
5	打棒	[ダボウ]
5	痛棒	[ツウボウ]
5	鉄棒	[テツボウ]
5	綿棒	[メンボウ]
5	炭肺	[タンハイ]
5	官庁	[カンチョウ]
5	県庁	[ケンチョウ]
5	市庁	[シチョウ]
5	退庁	[タイチョウ]
5	登庁	[トウチョウ]
5	道庁	[ドウチョウ]
5	都庁	[トチョウ]
5	府庁	[フチョウ]
5	円窓	[エンソウ,まるまど]
5	学窓	[ガクソウ]
5	車窓	[シャソウ]
5	深窓	[シンソウ]
5	船窓	[センソウ]
5	同窓	[ドウソウ]
5	外傷	[ガイショウ]
5	火傷	[カショウ,やけど]
5	感傷	[カンショウ]
5	軽傷	[ケイショウ]
5	公傷	[コウショウ]
5	殺傷	[サッショウ]
5	死傷	[シショウ]
5	重傷	[ジュウショウ]
5	食傷	[ショクショウ]
5	創傷	[ソウショウ]
5	損傷	[ソンショウ]
5	中傷	[チュウショウ]
5	生傷	[なまきず]
5	負傷	[フショウ]
5	照射	[ショウシャ]
5	注射	[チュウシャ]
5	投射	[トウシャ]
5	発射	[ハッシャ]
5	反射	[ハンシャ]
5	放射	[ホウシャ]
5	乱射	[ランシャ]
5	以降	[イコウ]
5	下降	[カコウ]
5	左降	[サコウ]
5	乗降	[ジョウコウ]
5	投降	[トウコウ]
5	登降	[トウコウ]
5	青筋	[あおすじ]
5	家筋	[いえすじ]
5	大筋	[おおすじ]
5	川筋	[かわすじ]
5	客筋	[キャクすじ]
5	首筋	[くびすじ]
5	毛筋	[けすじ]
5	血筋	[ちすじ]
5	手筋	[てすじ]
5	鉄筋	[テッキン]
5	背筋	[ハイキン,せすじ]
5	腹筋	[フッキン]
5	道筋	[みちすじ]
5	降灰	[コウカイ]
5	死灰	[シカイ]
5	石灰	[セッカイ]
5	冷灰	[レイカイ]
5	大枚	[タイマイ]
5	雑俳	[ザッパイ]
5	連俳	[レンパイ]
5	円頂	[エンチョウ]
5	骨頂	[コッチョウ]
5	山頂	[サンチョウ]
5	絶頂	[ゼッチョウ]
5	天頂	[テンチョウ]
5	登頂	[トウチョウ]
5	頭頂	[トウチョウ]
5	重創	[ジュウソウ]
5	草創	[ソウソウ]
5	刀創	[トウソウ]
5	独創	[ドクソウ]
5	故障	[コショウ]
5	支障	[シショウ]
5	万障	[バンショウ]
5	保障	[ホショウ]
5	喜捨	[キシャ]
5	取捨	[シュシャ]
5	精鋼	[セイコウ]
5	製鋼	[セイコウ]
5	鉄鋼	[テッコウ]
5	家系	[カケイ]
5	山系	[サンケイ]
5	水系	[スイケイ]
5	大系	[タイケイ]
5	体系	[タイケイ]
5	直系	[チョッケイ]
5	父系	[フケイ]
5	母系	[ボケイ]
5	軍拡	[グンカク]
5	暗幕	[アンマク]
5	内幕	[うちマク]
5	開幕	[カイマク]
5	銀幕	[ギンマク]
5	黒幕	[くろマク]
5	佐幕	[サバク]
5	字幕	[ジマク]
5	終幕	[シュウマク]
5	序幕	[ジョマク]
5	天幕	[テンマク]
5	討幕	[トウバク]
5	入幕	[ニュウマク]
5	平幕	[ひらマク]
5	閉幕	[ヘイマク]
5	首班	[シュハン]
5	胃腸	[イチョウ]
5	結腸	[ケッチョウ]
5	小腸	[ショウチョウ]
5	心腸	[シンチョウ]
5	大腸	[ダイチョウ]
5	断腸	[ダンチョウ]
5	直腸	[チョクチョウ]
5	羊腸	[ヨウチョウ]
5	衣装	[イソウ,イショウ]
5	異装	[イソウ]
5	改装	[カイソウ]
5	外装	[ガイソウ]
5	仮装	[カソウ]
5	軽装	[ケイソウ]
5	正装	[セイソウ]
5	盛装	[セイソウ]
5	内装	[ナイソウ]
5	表装	[ヒョウソウ]
5	服装	[フクソウ]
5	武装	[ブソウ]
5	変装	[ヘンソウ]
5	包装	[ホウソウ]
5	洋装	[ヨウソウ]
5	略装	[リャクソウ]
5	礼装	[レイソウ]
5	和装	[ワソウ]
5	曲尺	[キョクシャク,かねジャク]
5	縮尺	[シュクシャク]
5	一刻	[イッコク]
5	印刻	[インコク]
5	時刻	[ジコク]
5	深刻	[シンコク]
5	寸刻	[スンコク]
5	愛敬	[アイケイ,アイキョウ]
5	失敬	[シッケイ]
5	尊敬	[ソンケイ]
5	忠敬	[チュウケイ]
5	表敬	[ヒョウケイ]
5	不敬	[フケイ]
5	沿革	[エンカク]
5	帯革	[おびかわ]
5	改革	[カイカク]
5	皮革	[ヒカク]
5	変革	[ヘンカク]
5	気密	[キミツ]
5	機密	[キミツ]
5	厳密	[ゲンミツ]
5	細密	[サイミツ]
5	親密	[シンミツ]
5	精密	[セイミツ]
5	内密	[ナイミツ]
5	秘密	[ヒミツ]
5	綿密	[メンミツ]
5	今晩	[コンバン]
5	昨晩	[サクバン]
5	早晩	[ソウバン]
5	毎晩	[マイバン]
5	明晩	[ミョウバン]
5	翌晩	[ヨクバン]
5	赤潮	[あかしお]
5	親潮	[おやしお]
5	海潮	[カイチョウ]
5	干潮	[カンチョウ]
5	黒潮	[くろしお]
5	紅潮	[コウチョウ]
5	高潮	[コウチョウ,たかしお]
5	思潮	[シチョウ]
5	初潮	[ショチョウ]
5	大潮	[タイチョウ,おおしお]
5	退潮	[タイチョウ]
5	血潮	[ちしお]
5	風潮	[フウチョウ]
5	防潮	[ボウチョウ]
5	満潮	[マンチョウ]
5	階層	[カイソウ]
5	下層	[カソウ]
5	高層	[コウソウ]
5	重層	[ジュウソウ]
5	上層	[ジョウソウ]
5	深層	[シンソウ]
5	断層	[ダンソウ]
5	地層	[チソウ]
5	表層	[ヒョウソウ]
5	運針	[ウンシン]
5	検針	[ケンシン]
5	指針	[シシン]
5	時針	[ジシン]
5	磁針	[ジシン]
5	短針	[タンシン]
5	長針	[チョウシン]
5	秒針	[ビョウシン]
5	分針	[フンシン]
5	方針	[ホウシン]
5	自若	[ジジャク]
5	老若	[ロウジャク,ロウニャク]
5	五穀	[ゴコク]
5	雑穀	[ザッコク]
5	米穀	[ベイコク]
5	機警	[キケイ]
5	県警	[ケンケイ]
5	市警	[シケイ]
5	自警	[ジケイ]
5	婦警	[フケイ]
5	夜警	[ヤケイ]
5	金閣	[キンカク]
5	銀閣	[ギンカク]
5	層閣	[ソウカク]
5	組閣	[ソカク]
5	台閣	[タイカク,ダイカク]
5	内閣	[ナイカク]
5	入閣	[ニュウカク]
5	飛閣	[ヒカク]
5	仏閣	[ブッカク]
5	加盟	[カメイ]
5	同盟	[ドウメイ]
5	連盟	[レンメイ]
5	安否	[アンピ]
5	可否	[カヒ]
5	合否	[ゴウヒ]
5	採否	[サイヒ]
5	賛否	[サンピ]
5	真否	[シンピ]
5	正否	[セイヒ]
5	成否	[セイヒ]
5	存否	[ソンピ]
5	適否	[テキヒ]
5	当否	[トウヒ]
5	認否	[ニンピ]
5	良否	[リョウヒ]
5	運賃	[ウンチン]
5	工賃	[コウチン]
5	店賃	[たなチン]
5	船賃	[ふなチン]
5	無賃	[ムチン]
5	家賃	[やチン]
5	宿賃	[やどチン]
5	労賃	[ロウチン]
5	志操	[シソウ]
5	情操	[ジョウソウ]
5	節操	[セッソウ]
5	体操	[タイソウ]
5	温仁	[オンジン]
5	果樹	[カジュ]
5	植樹	[ショクジュ]
5	大樹	[タイジュ]
5	風樹	[フウジュ]
5	緑樹	[リョクジュ]
5	遺骨	[イコツ]
5	気骨	[キコツ,キぼね]
5	筋骨	[キンコツ]
5	人骨	[ジンコツ]
5	接骨	[セッコツ]
5	鉄骨	[テッコツ]
5	納骨	[ノウコツ]
5	白骨	[ハッコツ]
5	反骨	[ハンコツ]
5	万骨	[バンコツ]
5	病骨	[ビョウコツ]
5	風骨	[フウコツ]
5	分骨	[ブンコツ]
5	老骨	[ロウコツ]
5	演劇	[エンゲキ]
5	楽劇	[ガクゲキ]
5	歌劇	[カゲキ]
5	活劇	[カツゲキ]
5	観劇	[カンゲキ]
5	喜劇	[キゲキ]
5	京劇	[キョウゲキ,ケイゲキ]
5	笑劇	[ショウゲキ]
5	新劇	[シンゲキ]
5	寸劇	[スンゲキ]
5	悲劇	[ヒゲキ]
5	話劇	[ワゲキ]
5	断割	[ダンカツ]
5	分割	[ブンカツ]
5	規模	[キボ]
5	臨模	[リンモ]
5	高批	[コウヒ]
5	苦痛	[クツウ]
5	劇痛	[ゲキツウ]
5	激痛	[ゲキツウ]
5	心痛	[シンツウ]
5	頭痛	[ズツウ]
5	悲痛	[ヒツウ]
5	愛蔵	[アイゾウ]
5	家蔵	[カゾウ]
5	経蔵	[キョウゾウ]
5	三蔵	[サンゾウ]
5	死蔵	[シゾウ]
5	私蔵	[シゾウ]
5	地蔵	[ジゾウ]
5	所蔵	[ショゾウ]
5	貯蔵	[チョゾウ]
5	土蔵	[ドゾウ]
5	内蔵	[ナイゾウ]
5	秘蔵	[ヒゾウ]
5	腹蔵	[フクゾウ]
5	宝蔵	[ホウゾウ]
5	冷蔵	[レイゾウ]
5	下垂	[カスイ]
5	虫垂	[チュウスイ]
5	辺垂	[ヘンスイ]
5	回収	[カイシュウ]
5	吸収	[キュウシュウ]
5	減収	[ゲンシュウ]
5	増収	[ゾウシュウ]
5	日収	[ニッシュウ]
5	買収	[バイシュウ]
5	領収	[リョウシュウ]
5	貧困	[ヒンコン]
5	過激	[カゲキ]
5	感激	[カンゲキ]
5	急激	[キュウゲキ]
5	親株	[おやかぶ]
5	子株	[こかぶ]
5	根株	[コンシュ,ねかぶ]
5	守株	[シュシュ]
5	新株	[シンかぶ]
5	古株	[ふるかぶ]
5	意訳	[イヤク]
5	内訳	[うちわけ]
5	英訳	[エイヤク]
5	音訳	[オンヤク]
5	完訳	[カンヤク]
5	誤訳	[ゴヤク]
5	仕訳	[シわけ]
5	対訳	[タイヤク]
5	通訳	[ツウヤツ]
5	和訳	[ワヤク]
5	厳秘	[ゲンピ]
5	極秘	[ゴクヒ]
5	神秘	[シンピ]
5	深秘	[シンピ]
5	便秘	[ベンピ]
5	外敵	[ガイテキ]
5	強敵	[キョウテキ]
5	宿敵	[シュクテキ]
5	政敵	[セイテキ]
5	大敵	[タイテキ]
5	難敵	[ナンテキ]
5	不敵	[フテキ]
5	無敵	[ムテキ]
5	論敵	[ロンテキ]
5	心臓	[シンゾウ]
5	内臓	[ナイゾウ]
5	肺臓	[ハイゾウ]
5	類推	[ルイスイ]
5	改宗	[カイシュウ]
5	詩宗	[シソウ]
5	真宗	[シンシュウ]
5	祖宗	[ソソウ]
5	大宗	[タイソウ]
5	金砂	[キンシャ]
5	銀砂	[ギンシャ]
5	黄砂	[コウサ]
5	土砂	[ドシャ]
5	熱砂	[ネッサ,ネッシャ]
5	白砂	[ハクサ,ハクシャ]
5	流砂	[リュウサ,リュウシャ]
5	大穴	[おおあな]
5	風穴	[フウケツ,かざあな]
5	墓穴	[ボケツ,はかあな]
5	支干	[シカン]
5	十干	[ジッカン]
5	若干	[ジャッカン]
5	水干	[スイカン]
5	満干	[マンカン]
5	置郵	[チユウ]
5	米俵	[こめだわら]
5	砂俵	[すなだわら]
5	炭俵	[すみだわら]
5	土俵	[ドヒョウ]
5	進展	[シンテン]
5	親展	[シンテン]
5	発展	[ハッテン]
5	異存	[イゾン]
5	一存	[イチゾン]
5	温存	[オンゾン]
5	共存	[キョウソン,キョウゾン]
5	現存	[ゲンソン,ゲンゾン]
5	残存	[ザンソン,ザンゾン]
5	自存	[ジソン]
5	実存	[ジツゾン]
5	所存	[ショゾン]
5	生存	[セイゾン]
5	保存	[ホゾン]
5	原寸	[ゲンスン]
5	尺寸	[シャクスン,セキスン]
5	方寸	[ホウスン]
5	去就	[キョシュウ]
5	成就	[ジョウジュ]
5	円座	[エンザ]
5	王座	[オウザ]
5	玉座	[ギョクザ]
5	金座	[キンザ]
5	銀座	[ギンザ]
5	車座	[くるまザ]
5	下座	[ゲザ,しもザ]
5	口座	[コウザ]
5	高座	[コウザ]
5	講座	[コウザ]
5	視座	[シザ]
5	上座	[ジョウザ,かみザ]
5	正座	[セイザ]
5	星座	[セイザ]
5	前座	[ゼンザ]
5	対座	[タイザ]
5	退座	[タイザ]
5	台座	[ダイザ]
5	着座	[チャクザ]
5	中座	[チュウザ]
5	当座	[トウザ]
5	末座	[マツザ]
5	満座	[マンザ]
5	連座	[レンザ]
5	株券	[かぶケン]
5	金券	[キンケン]
5	証券	[ショウケン]
5	食券	[ショッケン]
5	馬券	[バケン]
5	郵券	[ユウケン]
5	旅券	[リョケン]
5	圧巻	[アッカン]
5	開巻	[カイカン]
5	下巻	[ゲカン]
5	上巻	[ジョウカン]
5	席巻	[セッケン]
5	全巻	[ゼンカン]
5	万巻	[バンカン]
5	別巻	[ベッカン]
5	女優	[ジョユウ]
5	男優	[ダンユウ]
5	俳優	[ハイユウ]
5	名優	[メイユウ]
5	異腹	[イフク]
5	開腹	[カイフク]
5	割腹	[カップク]
5	空腹	[クウフク]
5	山腹	[サンプク]
5	私腹	[シフク]
5	自腹	[ジフク,ジばら]
5	切腹	[セップク]
5	船腹	[センプク]
5	中腹	[チュウフク]
5	同腹	[ドウフク]
5	満腹	[マンプク]
5	立腹	[リップク]
5	検討	[ケントウ]
5	追討	[ツイトウ]
5	自尊	[ジソン]
5	独尊	[ドクソン]
5	本尊	[ホンゾン]
5	全盛	[ゼンセイ]
5	合衆	[ガッシュウ]
5	観衆	[カンシュウ]
5	群衆	[グンシュウ]
5	公衆	[コウシュウ]
5	大衆	[タイシュウ,ダイシュ]
5	民衆	[ミンシュウ]
5	若衆	[わかシュウ]
5	救済	[キュウサイ]
5	共済	[キョウサイ]
5	経済	[ケイザイ]
5	決済	[ケッサイ]
5	返済	[ヘンサイ]
5	弁済	[ベンサイ]
5	未済	[ミサイ]
5	純絹	[ジュンケン]
5	正絹	[ショウケン]
5	人絹	[ジンケン]
5	素絹	[ソケン]
5	感奮	[カンプン]
5	興奮	[コウフン]
5	発奮	[ハップン]
5	悪党	[アクトウ]
5	郷党	[キョウトウ]
5	挙党	[キョトウ]
5	結党	[ケットウ]
5	残党	[ザントウ]
5	政党	[セイトウ]
5	徒党	[トトウ]
5	野党	[ヤトウ]
5	引退	[インタイ]
5	減退	[ゲンタイ]
5	後退	[コウタイ]
5	辞退	[ジタイ]
5	進退	[シンタイ]
5	早退	[ソウタイ]
5	中退	[チュウタイ]
5	敗退	[ハイタイ]
5	勇退	[ユウタイ]
5	楽聖	[ガクセイ]
5	画聖	[ガセイ]
5	至聖	[シセイ]
5	詩聖	[シセイ]
5	書聖	[ショセイ]
5	神聖	[シンセイ]
5	大聖	[タイセイ]
5	俳聖	[ハイセイ]
5	筆聖	[ヒッセイ]
5	列聖	[レッセイ]
5	合従	[ガッショウ]
5	主従	[シュジュウ]
5	専従	[センジュウ]
5	属従	[ゾクジュウ]
5	追従	[ツイジュウ,ツイショウ]
5	服従	[フクジュウ]
5	面従	[メンジュウ]
5	類従	[ルイジュウ]
5	決裁	[ケッサイ]
5	制裁	[セイサイ]
5	総裁	[ソウサイ]
5	仲裁	[チュウサイ]
5	体裁	[テイサイ]
5	独裁	[ドクサイ]
5	洋裁	[ヨウサイ]
5	和裁	[ワサイ]
5	国権	[コッケン]
5	実権	[ジッケン]
5	主権	[シュケン]
5	職権	[ショッケン]
5	親権	[シンケン]
5	人権	[ジンケン]
5	政権	[セイケン]
5	全権	[ゼンケン]
5	特権	[トッケン]
5	版権	[ハンケン]
5	分権	[ブンケン]
5	利権	[リケン]
5	易簡	[イカン]
5	手簡	[シュカン]
5	書簡	[ショカン]
5	竹簡	[チッカン]
5	木簡	[モッカン]
5	料簡	[リョウケン]
5	先取特権	[さきどりトッケン]
5	先刻	[センコク]
5	先聖先師	[センセイセンシ]
5	人間国宝	[ニンゲンコクホウ]
5	五家宝	[ゴカボウ]
5	五臓	[ゴゾウ]
5	学割	[ガクわり]
5	一意専心	[イチイセンシン]
5	一段落	[イチダンラク]
5	一枚岩	[イチマイいわ]
5	一枚看板	[イチマイカンバン]
5	一味徒党	[イチミトトウ]
5	一文半銭	[イチモンハンセン]
5	一巻	[イッカン]
5	一己	[イッコ]
5	一口両舌	[イッコウリョウゼツ]
5	一刻千金	[イッコクセンキン]
5	一刻者	[イッコクもの]
5	一切衆生	[イッサイシュジョウ]
5	一策	[イッサク]
5	一視同仁	[イッシドウジン]
5	一紙半銭	[イッシハンセン]
5	一進一退	[イッシンイッタイ]
5	一心不乱	[イッシンフラン]
5	一層	[イッソウ]
5	一治一乱	[イッチイチラン]
5	一朝富貴	[イッチョウフウキ]
5	一党	[イットウ]
5	一片氷心	[イッペンヒョウシン]
5	一筋縄	[ひとすじなわ]
5	文従字順	[ブンジュウジジュン]
5	天姿国色	[テンシコクショク]
5	天守閣	[テンシュカク]
5	天孫降臨	[テンソンコウリン]
5	天敵	[テンテキ]
5	天変地異	[テンペンチイ]
5	天理人欲	[テンリジンヨク]
5	水域	[スイイキ]
5	水蒸気	[スイジョウキ]
5	水難	[スイナン]
5	水論	[スイロン]
5	七難	[シチナン]
5	七宝焼	[シッポウやき]
5	口裏	[くちうら]
5	口耳四寸	[コウジシスン]
5	口腹	[コウフク]
5	木賃宿	[きチンやど]
5	木戸銭	[きどセン]
5	木染月	[こぞめづき]
5	木骨	[モッコツ]
5	校異	[コウイ]
5	九腸寸断	[キュウチョウスンダン]
5	雨域	[ウイキ]
5	雨天順延	[ウテンジュンエン]
5	土下座	[ドゲザ]
5	土性骨	[ドショウぼね]
5	足裏	[あしうら]
5	生絹	[きぎぬ]
5	生死肉骨	[セイシニクコツ]
5	生熟	[セイジュク]
5	左党	[サトウ]
5	円頂黒衣	[エンチョウコクイ]
5	名存実亡	[メイソンジツボウ]
5	二元論	[ニゲンロン]
5	二枚舌	[ニマイじた]
5	二枚目	[ニマイめ]
5	二律背反	[ニリツハイハン]
5	青銭万選	[セイセンバンセン]
