ID	漢字	部首	画数	音読	訓読	級
1386600	泣	氵	8	[キュウ]	[[な,く]]	7
800100	械	木	11	[カイ]	[]	7
20000	愛	心	13	[アイ]	[]	7
6635800	無	灬	12	[ム,ブ]	[[な,い]]	7
5945100	標	木	15	[ヒョウ]	[]	7
5086500	伝	亻	6	[デン]	[[つた,わる],[つた,える],[つた,う]]	7
4201300	争	亅	6	[ソウ]	[[あらそ,う]]	7
3411400	焼	火	12	[ショウ]	[[や,く],[や,ける]]	7
2659900	散	攵	12	[サン]	[[ち,る],[ち,らす],[ち,らかす],[ち,らかる]]	7
1976000	験	馬	18	[ケン,ゲン]	[]	7
1405100	給	糸	12	[キュウ]	[]	7
853200	害	宀	10	[ガイ]	[]	7
105300	案	木	10	[アン]	[]	7
6800800	約	糸	9	[ヤク]	[]	7
5996200	不	一	4	[フ,ブ]	[]	7
5107700	徒	彳	10	[ト]	[]	7
4231200	倉	人	10	[ソウ]	[[くら]]	7
3428000	照	灬	13	[ショウ]	[[て,る],[て,らす],[て,れる]]	7
2680800	残	歹	10	[ザン]	[[のこ,る],[のこ,す]]	7
2033200	固	囗	8	[コ]	[[かた,める],[かた,まる],[かた,い]]	7
1433100	挙	手	10	[キョ]	[[あ,げる],[あ,がる]]	7
858200	街	行	12	[ガイ,カイ]	[[まち]]	7
118300	以	人	5	[イ]	[]	7
6856600	勇	力	9	[ユウ]	[[いさ,む]]	7
6015600	夫	大	4	[フ,フウ]	[[おっと]]	7
5135800	努	力	7	[ド]	[[つと,める]]	7
4241500	巣	⺍	11	[ソウ]	[[す]]	7
3497600	城	土	9	[ジョウ]	[[しろ]]	7
2706500	氏	氏	4	[シ]	[[うじ]]	7
2138500	功	力	5	[コウ,ク]	[]	7
1470600	漁	氵	14	[ギョ,リョウ]	[]	7
882100	各	口	6	[カク]	[[おのおの]]	7
123100	衣	衣	6	[イ]	[[ころも]]	7
6942000	要	覀	9	[ヨウ]	[[かなめ],[い,る]]	7
6019700	付	亻	5	[フ]	[[つ,ける],[つ,く]]	7
5154000	灯	火	6	[トウ]	[[ひ]]	7
4334100	束	木	7	[ソク]	[[たば]]	7
3521700	縄	糸	15	[ジョウ]	[[なわ]]	7
2712900	司	口	5	[シ]	[]	7
2163400	好	女	6	[コウ]	[[この,む],[す,く]]	7
1478300	共	八	6	[キョウ]	[[とも]]	7
899700	覚	見	12	[カク]	[[おぼ,える],[さ,ます],[さ,める]]	7
126200	位	亻	7	[イ]	[[くらい]]	7
6976600	養	食	15	[ヨウ]	[[やしな,う]]	7
6030400	府	广	8	[フ]	[]	7
5278100	働	亻	13	[ドウ]	[[はたら,く]]	7
4347200	側	亻	11	[ソク]	[[がわ]]	7
3587500	臣	臣	7	[シン,ジン]	[]	7
2818700	試	訁	13	[シ]	[[こころ,みる],[ため,す]]	7
2228900	香	香	9	[コウ]	[[か],[かお,り],[かお,る]]	7
1493300	協	十	8	[キョウ]	[]	7
955900	潟	氵	15	[]	[[かた]]	7
260000	茨	艹	9	[]	[[いばら]]	7
6994900	浴	氵	10	[ヨク]	[[あ,びる],[あ,びせる]]	7
6036300	阜	阜	8	[フ]	[]	7
5298200	特	牛	10	[トク]	[]	7
4360400	続	糸	13	[ゾク]	[[つづ,く],[つづ,ける]]	7
3599100	信	亻	9	[シン]	[]	7
2864100	児	儿	7	[ジ,ニ]	[]	7
2232900	候	亻	10	[コウ]	[[そうろう]]	7
1550400	鏡	金	19	[キョウ]	[[かがみ]]	7
1026900	完	宀	7	[カン]	[]	7
276800	印	卩	6	[イン]	[[しるし]]	7
7071400	利	刂	7	[リ]	[[き,く]]	7
6053200	富	宀	12	[フ,フウ]	[[と,む],[とみ]]	7
5307800	徳	彳	14	[トク]	[]	7
4367400	卒	十	8	[ソツ]	[]	7
3819900	井	二	4	[セイ]	[[い]]	7
2871300	治	氵	8	[ジ,チ]	[[おさ,める],[おさ,まる],[なお,る],[なお,す]]	7
2260200	康	广	11	[コウ]	[]	7
1551600	競	立	20	[キョウ,ケイ]	[[きそ,う],[せ,る]]	7
1035900	官	宀	8	[カン]	[]	7
384700	英	艹	8	[エイ]	[]	7
7100300	陸	阝	11	[リク]	[]	7
6106400	副	刂	11	[フク]	[]	7
5329800	栃	木	9	[]	[[とち]]	7
4382300	孫	子	10	[ソン]	[[まご]]	7
3847600	成	戈	6	[セイ,ジョウ]	[[な,る],[な,す]]	7
2883200	滋	氵	12	[ジ]	[]	7
2457100	佐	亻	7	[サ]	[]	7
1577800	極	木	12	[キョク,ゴク]	[[きわ,める],[きわ,まる],[きわ,み]]	7
1105400	管	竹	14	[カン]	[[くだ]]	7
388400	栄	木	9	[エイ]	[[さか,える],[は,え],[は,える]]	7
7155800	良	艮	7	[リョウ]	[[よ,い]]	7
6199800	兵	八	7	[ヘイ,ヒョウ]	[]	7
5371300	奈	大	8	[ナ]	[]	7
4450100	帯	巾	10	[タイ]	[[お,びる],[おび]]	7
3878800	省	目	9	[セイ,ショウ]	[[かえり,みる],[はぶ,く]]	7
2887000	辞	辛	13	[ジ]	[[や,める]]	7
2466300	差	工	10	[サ]	[[さ,す]]	7
1712000	熊	灬	14	[]	[[くま]]	7
1108800	関	門	14	[カン]	[[せき],[かか,わる]]	7
458300	媛	女	12	[エン]	[]	7
7161500	料	斗	10	[リョウ]	[]	7
6243300	別	刂	7	[ベツ]	[[わか,れる]]	7
5391200	梨	木	11	[]	[[なし]]	7
4459900	隊	阝	12	[タイ]	[]	7
3887800	清	氵	11	[セイ,ショウ]	[[きよ,い],[きよ,まる],[きよ,める]]	7
2897700	鹿	鹿	11	[]	[[しか],[か]]	7
2519000	菜	艹	11	[サイ]	[[な]]	7
1730800	訓	訁	10	[クン]	[]	7
1137100	観	見	18	[カン]	[]	7
463300	塩	土	13	[エン]	[[しお]]	7
7172300	量	里	12	[リョウ]	[[はか,る]]	7
6256500	辺	辶	5	[ヘン]	[[あた,り],[べ]]	7
5476200	熱	灬	15	[ネツ]	[[あつ,い]]	7
4557100	達	辶	12	[タツ]	[]	7
3924700	静	青	14	[セイ,ジョウ]	[[しず],[しず,か],[しず,まる],[しず,める]]	7
2921900	失	大	5	[シツ]	[[うしな,う]]	7
2523800	最	曰	12	[サイ]	[[もっと,も]]	7
1740200	軍	車	9	[グン]	[]	7
1172500	願	頁	19	[ガン]	[[ねが,う]]	7
549500	岡	山	8	[]	[[おか]]	7
7208900	輪	車	15	[リン]	[[わ]]	7
6260800	変	夂	9	[ヘン]	[[か,わる],[か,える]]	7
5486400	念	心	8	[ネン]	[]	7
4590500	単	⺍	9	[タン]	[]	7
3962300	席	巾	10	[セキ]	[]	7
3005800	借	亻	10	[シャク]	[[か,りる]]	7
2545000	埼	土	11	[]	[[さい]]	7
1743900	郡	阝	10	[グン]	[]	7
1193400	岐	山	7	[キ]	[]	7
555900	億	亻	15	[オク]	[]	7
7233800	類	頁	18	[ルイ]	[[たぐ,い]]	7
6286100	便	亻	9	[ベン,ビン]	[[たよ,り]]	7
5575600	敗	攵	11	[ハイ]	[[やぶ,れる]]	7
4687500	置	罒	13	[チ]	[[お,く]]	7
3976600	積	禾	16	[セキ]	[[つ,む],[つ,もる]]	7
3070200	種	禾	14	[シュ]	[[たね]]	7
2547900	材	木	7	[ザイ]	[]	7
1744800	群	羊	13	[グン]	[[む,れる],[む,れ],[むら]]	7
1194500	希	巾	7	[キ]	[]	7
629300	加	力	5	[カ]	[[くわ,える],[くわ,わる]]	7
7237600	令	人	5	[レイ]	[]	7
6336600	包	勹	5	[ホウ]	[[つつ,む]]	7
5591500	梅	木	10	[バイ]	[[うめ]]	7
4728900	仲	亻	6	[チュウ]	[[なか]]	7
3987900	折	扌	7	[セツ]	[[お,る],[おり],[お,れる]]	7
3102000	周	口	8	[シュウ]	[[まわ,り]]	7
2560500	崎	山	11	[]	[[さき]]	7
1759200	径	彳	8	[ケイ]	[]	7
1206800	季	子	8	[キ]	[]	7
658000	果	木	8	[カ]	[[は,たす],[は,てる],[は,て]]	7
7242800	冷	冫	7	[レイ]	[[つめ,たい],[ひ,える],[ひ,や],[ひ,やす],[ひ,やかす],[さ,める],[さ,ます]]	7
6362000	法	氵	8	[ホウ,ハッ]	[]	7
5633600	博	十	12	[ハク,バク]	[]	7
4732300	沖	氵	7	[チュウ]	[[おき]]	7
4008800	節	竹	13	[セツ,セチ]	[[ふし]]	7
3194900	祝	礻	9	[シュク,シュウ]	[[いわ,う]]	7
2566100	昨	日	9	[サク]	[]	7
1792100	景	日	12	[ケイ]	[]	7
1267400	旗	方	14	[キ]	[[はた]]	7
690500	貨	貝	11	[カ]	[]	7
7248900	例	亻	8	[レイ]	[[たと,える]]	7
6440900	望	月	11	[ボウ,モウ]	[[のぞ,む]]	7
5742400	阪	阝	7	[ハン]	[]	7
4779600	兆	儿	6	[チョウ]	[[きざ,す],[きざ,し]]	7
4013100	説	訁	14	[セツ,ゼイ]	[[と,く]]	7
3260400	順	頁	12	[ジュン]	[]	7
2592800	札	木	5	[サツ]	[[ふだ]]	7
365500	芸	艹	7	[ウン]	[[くさぎ,る]]	7
1271700	器	口	15	[キ]	[[うつわ]]	7
722900	課	訁	15	[カ]	[]	7
7294000	連	辶	10	[レン]	[[つら,なる],[つら,ねる],[つ,れる]]	7
6481900	牧	牛	8	[ボク]	[[まき]]	7
5755600	飯	食	12	[ハン]	[[めし]]	7
4937300	低	亻	7	[テイ]	[[ひく,い],[ひく,める],[ひく,まる]]	7
4058200	浅	氵	9	[セン]	[[あさ,い]]	7
3275800	初	刀	7	[ショ]	[[はじ,め],[はじ,めて],[はつ],[うい],[そ,める]]	7
2594200	刷	刂	8	[サツ]	[[す,る]]	7
1854000	欠	欠	4	[ケツ]	[[か,ける],[か,く]]	7
1280000	機	木	16	[キ]	[[はた]]	7
741600	芽	艹	8	[ガ]	[[め]]	7
7341300	老	耂	6	[ロウ]	[[お,いる],[ふ,ける]]	7
6556900	末	木	5	[マツ,バツ]	[[すえ]]	7
5817800	飛	飛	9	[ヒ]	[[と,ぶ],[と,ばす]]	7
4948300	底	广	8	[テイ]	[[そこ]]	7
4081700	戦	戈	13	[セン]	[[いくさ],[たたか,う]]	7
3365200	松	木	8	[ショウ]	[[まつ]]	7
2599400	察	宀	14	[サツ]	[]	7
1871100	結	糸	12	[ケツ]	[[むす,ぶ],[ゆ,う],[ゆ,わえる]]	7
1324000	議	訁	20	[ギ]	[]	7
746400	賀	貝	12	[ガ]	[]	7
7347700	労	力	7	[ロウ]	[]	7
6581800	満	氵	12	[マン]	[[み,ちる],[み,たす]]	7
5902800	必	心	5	[ヒツ]	[[かなら,ず]]	7
4998500	的	白	8	[テキ]	[[まと]]	7
4106300	選	辶	15	[セン]	[[えら,ぶ]]	7
3388200	笑	竹	10	[ショウ]	[[わら,う],[え,む]]	7
2646400	参	厶	8	[サン]	[[まい,る]]	7
1906400	建	廴	9	[ケン,コン]	[[た,てる],[た,つ]]	7
1381400	求	水	7	[キュウ]	[[もと,める]]	7
770400	改	攵	7	[カイ]	[[あらた,める],[あらた,まる]]	7
7390500	録	金	16	[ロク]	[]	7
6595900	未	木	5	[ミ]	[]	7
6453700	暴	日	15	[ボウ,バク]	[[あば,く],[あば,れる]]	6
5809100	非	非	8	[ヒ]	[]	6
